PROMOCION;MES;SKU ;PRODUCTO;LABORATORIO;FECHA;DESCUENTO;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;160003;Shower Gel Rosado X 500 Ml Ldoc;L'DOC;DEL 18 AL 21 DE JULIO;25%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;160004;Shower Gel Azul X 500 Ml Ldoc;L'DOC;DEL 18 AL 21 DE JULIO;25%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;160005;Shower Gel Verde X 500 Ml Ldoc;L'DOC;DEL 18 AL 21 DE JULIO;25%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;160006;Emulsion Hidratante (Azul) X 500 Gr Ldoc;L'DOC;DEL 18 AL 21 DE JULIO;25%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;160007;Emulsion Hidratante Plus (Verde) X 500 Gr Ldoc;L'DOC;DEL 18 AL 21 DE JULIO;25%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;110;Rebate Negociacion Cliente;GRUPO FHEME;DEL 18 AL 21 DE JULIO;10%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;141;Rebate Negociacion Proveedores;GRUPO FHEME;DEL 18 AL 21 DE JULIO;10%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;161001;Tonico Aclarante Cleansy X 30 Ml;GRUPO FHEME;DEL 18 AL 21 DE JULIO;10%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;97;Mayor Valor Cobrado Gravado;GRUPO FHEME;DEL 18 AL 21 DE JULIO;10%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;98;Mayor Valor Cobrado Excluido;GRUPO FHEME;DEL 18 AL 21 DE JULIO;10%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;162001;Lidocaina 2% SP BB X 50;NEW STETIC;DEL 18 AL 21 DE JULIO;0%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;162002;Newcaina 2% E-80 X 50;NEW STETIC;DEL 18 AL 21 DE JULIO;0%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;162003;Artheek Sp Artic 4% E-100 X 50;NEW STETIC;DEL 18 AL 21 DE JULIO;0%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03001;Aqualen X 240Gr;HUMANCARE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03002;Biopil X 150 Gr;HUMANCARE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03005;Soyl Barra X 100Gr;HUMANCARE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03006;Soyl Syndet Liquido X 500 Gr;HUMANCARE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03008;Soyl Syndet Liquido X 240Gr;HUMANCARE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03012;Aqualen Plus Locion Hidratante X 240Gr;HUMANCARE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03013;Pilcrece Shampoo Anticaida X 200Ml;HUMANCARE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03014;Pilcrece Loción Anticaida X 100Ml;HUMANCARE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03018;Ozinack Gel Con Color X 30Gr;HUMANCARE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03046;Ozinack Gel Sin Color X 30 Ml;HUMANCARE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;11001;Limpiaven Syndet X 240 Ml;HUMANCARE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;11002;Mactral Champu Tea Tree Oil X 150 Ml;HUMANCARE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;150309;Shampoo Tratamiento Ademox X 200 Ml;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15301;Hydradeep Crema Ultrahidratante X 250 Gr;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15302;Artibon Jabón Liquido X 220 Ml;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15303;Artibon Jabón Barra X 100 Gr;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15304;Artibon S&H Syndet Barra X 100 G (Azúl);CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15305;Babyder S&H Syndet Liquido X 300 Ml;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15306;Jabon De Azufre Azuabon X 100 Gr;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15307;Artibon S&H Syndet Liquido X 300 Ml;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15308;Babyder S&H Syndet Barra X 100 Gr;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15310;Eclipse Total Spf 50+ X 120 Gr;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15311;Duracicat Crema Protectora (Cicatrizante) X 60 G;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15312;Sinescar (Ulpresin) Antiescaras X 500 Gr;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15313;Sinescar (Ulpresin) Antiescaras X 250 Gr;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15314;C-Vitam Serum Advance X 30 Ml;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15316;Reducmax X 60 Capsulas;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15317;Ademox Shampoo Tratamiento X 200 Ml;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15318;Hydradeep Crema Ultrahidratante X 60 Gr;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15320;Aprurin Plus Crema X 60Gr;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15321;Eclipse Total Spf50+ Emulsion X 60 Gr;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15322;Duracicat Plus Gel X 60 Gr;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15323;Vitalzinc Plus X 30 Capsulas;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;15324;Desflanat x 30 Capsulas;CIMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;21122;Cerave Crema Reparadora De Manos X 50 Ml;CERAVE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;21123;Cerave Crema Hidratante X 170 Gr;CERAVE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;21124;Cerave Crema Hidratante X 454 Gr;CERAVE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;21125;Cerave Gel Limpiador Espumoso X 473 Ml;CERAVE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;21126;Cerave Locion Hidratante Facial Spf30 X 52 Ml;CERAVE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;21127;Cerave Limpiador Hidratante X 473 Ml;CERAVE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;21128;Cerave Locion Hidratante X 236 Ml;CERAVE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;21129;Cerave Locion Hidratante X 473 Ml;CERAVE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;21145;Cerave Limpiador SA Anti-rugosidades X 236 Ml;CERAVE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;21146;Cerave Crema SA Alisadora Anti-rugosidades X 340 Gr;CERAVE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;21154;Cerave Contorno de Ojos Reparadora X 14 Ml;CERAVE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;21155;Cerave Locion Hidratante de Rostro PM X 52 Ml;CERAVE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;21156;Cerave Limpiadora Crema-Espuma Hidratante X 236 Ml;CERAVE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;21161;Cerave Gel Limpiador Espumoso X 236 Ml;CERAVE;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;170001;Xtreme Sérum Hyaluronic 5 Ampollas X 2 Ml Dermclar;FARMAPAR;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;170002;Xtreme Sérum Argireline 5 Ampollas X 2 Ml Dermclar;FARMAPAR;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;170003;Xtreme Sérum DMAE 5 ampollas X 2 Ml Dermclar;FARMAPAR;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;170004;Xtreme Sérum Proteoglycans-C 5 ampollas X 2 Ml Dermclar;FARMAPAR;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;170005;Gel facial Hidratante X 30 Gr Dermclar;FARMAPAR;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;170006;Serum Aquapiel X 50 Ml Dermclar;FARMAPAR;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;170007;Contorno de Ojos X 15 Ml Dermclar;FARMAPAR;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;170008;Agua Micelar Mixta X 260 Ml Dermclar;FARMAPAR;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;170009;Agua Micelar Normal Sensible X 260 Ml Dermclar;FARMAPAR;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;170010;Long Lash Pestañas Y Cejas X 3 Ml Dermclar;FARMAPAR;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;170011;Lipgloss Voluminizador Labial X 4 Ml Dermclar;FARMAPAR;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;170012;Barra Labial Voluminizador Mora X 4 Gr Dermclar;FARMAPAR;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;170013;Barra Labial Voluminizadora Sandia X 4 Gr Dermclar;FARMAPAR;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;170014;Barra Labial Voluminizadora Menta X 4 Gr Dermclar;FARMAPAR;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;170015;Gel Corporal Reafirmante Busto X 70 Gr Dermclar;FARMAPAR;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;170016;Gel Corporal Reafirmante X 70 Gr Dermclar;FARMAPAR;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;170017;Gel Corporal Reductor De Medidas X 150 Gr Dermclar;FARMAPAR;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;170018;DD Cream Toque Seco Spf 30 X 50 Gr Dermclar;FARMAPAR;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;170019;Serum Capilar Anticaida 5 Viales X 10 Ml Dermclar;FARMAPAR;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12001;Arcolane 2% Shampoo X 100 Ml Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12002;Benzac Ac 10% X 60 Gr Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12004;Benzac Ac 5% X 60 Gr Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12005;Benzac Ac Wash 5% Gel X 100 Gr Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12016;Clob -X 0.05% Shampoo X 125 Ml Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12020;Differin 0.1% Gel X 30 Gr Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12025;Loceryl Laca 5% X 2.5 Ml Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12026;Nutracort 1% Locion X 120 Ml Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12027;Retacnyl 0.025% X 30 Gr Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12028;Retacnyl Crema 0.05% X 30 Gr Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12029;Rozex 0.75% Gel X 30 Gr Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12030;Tetralysal 150 X 16 Capsulas Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12031;Tetralysal 300 Mg X 16 Capsulas Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12032;Triluma Crema X 15 Gr Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12035;Epiduo 0.1% /2 .5% Gel X 30 Gr Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12060;Oracea 40Mg X 28 Capsulas Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12063;Tetralysal 300 Mg X 28 Capsulas Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12074;Differin 0.3% Gel X 45 Gr Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12161;Soolantra 1% Crema X 30Gr Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;12162;Epiduo Forte X 30 Gr Galderma;MEDICAMENTOS GALDERMA;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31005;Betarretin 0.025 Crema X 30Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31006;Betarretin 0.025 Gel X 30Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31007;Betarretin 0.05 Locion X 60Ml Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31008;Betarretin H Crema X 30Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31009;Betarretin H Locion X 60Ml Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31010;Betarretin 0.05 Crema X 30Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31011;Betazol Crema 0.05% X 30Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31012;Betazol Locion 0.05% X 60 Ml Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31013;Bonac 4% Gel X 30Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31014;Bonac Locion X 60Ml Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31018;Dermacortine Crema 0.1 X 15Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31019;Dermacortine Locion 0.1 X 30Ml Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31020;Dermosupril Crema 0.05% X 15Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31021;Dermosupril Emulsion X 120Ml Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31022;Dermosupril Crema 0.1% X 15Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31023;Desonida 0.1% Locion X 30Ml Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31030;Glicolic H Locion X 60Ml Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31034;Ketomed Shampo X 100Ml Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31041;Presiderm Unguento X 15Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31042;Procicar Crema X 60Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31055;Ureaderm 15% X 60 Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31058;Zudenina F (Adapalene 0.3%) X 30 Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31059;Zudenina Gel (Adapalene 0.1%) X 30 Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31062;Dermacortine Emulsion 0.1 X 60Ml Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31064;Minot 100Mg X 10 Caps Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31067;Zudenina Plus(Adapalene 0.1% + Clinda 1%) X 30 Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31070;Sinac Gel X 30Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31073;Kinor Nf X 10Ml Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31075;Rozelaic Gel X 30Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31090;Desonida C X 15Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31098;Desonida Crema 0.1% X 15Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31100;Farbicil (Terbinafina) 1% Crema X 15Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31103;Edapil (M) Espuma X 100Gr (Minoxidil 5%) Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31113;Lexinex Champú X 120Ml Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31132;Zudenina Pb Gel X 30Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;31133;Zudenina Pb Forte Gel X 30Gr Medihealth;MEDIHEALTH MEDICAMENTOS;DEL 18 AL 21 DE JULIO;30%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03030;Alitopic Crema Emoliente X 250Gr;AULEN PHARMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03031;Alitopic Leche Emoliente X 500Ml;AULEN PHARMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03032;Alitopic Desodorante Rollon X 90Gr;AULEN PHARMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03034;Alitopic Shampoo X 150 Ml;AULEN PHARMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03035;Alitopic Syndet X 300 Ml;AULEN PHARMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03036;Lessline Fec 15% Suero Facial X 30 Ml Carnot;AULEN PHARMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03037;Lessline C 5% Suero Facial X 15 Ml Carnot;AULEN PHARMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03038;Supleskin Serum Facial Tensor X 50 Ml Carnot;AULEN PHARMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03039;Alitopic Crema De Manos X 70 Gr;AULEN PHARMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03040;Cutifresh Gel Limpiador X 240 Ml Carnot;AULEN PHARMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03041;Folifort Max Shampoo X 300 Ml Carnot;AULEN PHARMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03042;Folifort Reparage Suero Capilar X 50 Ml Carnot;AULEN PHARMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03043;Folifort Mask Mascarilla Capilar X 140 Gr Carnot;AULEN PHARMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03044;Supleskin Antiox Spf 50+ X 50 Ml;AULEN PHARMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;03045;Supleskin Gel Spf 30+ X 100 Ml;AULEN PHARMA;DEL 18 AL 21 DE JULIO;15%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;74020;Kahai Oil X 15 Ml;KAHAI;DEL 18 AL 21 DE JULIO;10%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;74021;Kahai Oil X 30 Ml;KAHAI;DEL 18 AL 21 DE JULIO;10%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;74022;Kahai Oil X 50 Ml;KAHAI;DEL 18 AL 21 DE JULIO;10%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;74023;Kahai Loción Hidratante X 400 Ml;KAHAI;DEL 18 AL 21 DE JULIO;10%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;74024;Kahai Loción Hidratante X 75 Ml;KAHAI;DEL 18 AL 21 DE JULIO;10%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;75000;Shampoo 3DS Intense X 250 Ml Saga Lab;SAGA LAB;DEL 18 AL 21 DE JULIO;10%;;;;;;;;;;;;;;;;;;;
TRASNOCHON;;17600;Serum Acido Hialuronico X 30 Ml Dermohelp;DERMOHELP;DEL 18 AL 21 DE JULIO;25%;;;;;;;;;;;;;;;;;;;
